"","observation_num","age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
"7583",7583,45,"Private",83064,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
"7584",7584,43,"Private",104660,"Masters",14,"Widowed","Exec-managerial","Unmarried","White","Male",4934,0,40,"United-States",">50K"
"7585",7585,57,"Private",199847,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K"
"7586",7586,24,"Private",22966,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
"7587",7587,48,"Private",121424,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K"
"7588",7588,39,"Private",176279,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7589",7589,41,"Self-emp-inc",177905,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,70,"United-States",">50K"
"7590",7590,44,"Local-gov",177937,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,36,"United-States",">50K"
"7591",7591,28,"Private",264498,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7592",7592,41,"Private",347653,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",">50K"
"7593",7593,27,"Local-gov",85918,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,68,"United-States","<=50K"
"7594",7594,39,"Private",91367,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,45,"United-States",">50K"
"7595",7595,43,"Private",101950,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"7596",7596,60,"Local-gov",212856,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"?",">50K"
"7597",7597,27,"Local-gov",255237,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7598",7598,31,"Private",129775,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States","<=50K"
"7599",7599,65,"Private",170939,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",6723,0,40,"United-States","<=50K"
"7600",7600,26,"Private",147638,"Bachelors",13,"Never-married","Adm-clerical","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Hong","<=50K"
"7601",7601,42,"Private",230959,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,1887,40,"Philippines",">50K"
"7602",7602,39,"Private",176335,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,65,"United-States",">50K"
"7603",7603,28,"State-gov",288731,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K"
"7604",7604,36,"Private",231082,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
"7605",7605,28,"Private",119287,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",15024,0,28,"United-States",">50K"
"7606",7606,31,"Private",33124,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,99,"United-States","<=50K"
"7607",7607,50,"Private",230951,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
"7608",7608,53,"Private",110977,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,50,"United-States",">50K"
"7609",7609,38,"Federal-gov",190895,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"?",">50K"
"7610",7610,29,"Self-emp-inc",206903,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K"
"7611",7611,67,"Self-emp-not-inc",191380,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",20051,0,25,"United-States",">50K"
"7612",7612,40,"Local-gov",321187,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,45,"United-States","<=50K"
"7613",7613,28,"Private",715938,"Bachelors",13,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","<=50K"
"7614",7614,24,"Private",51973,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
"7615",7615,54,"Self-emp-not-inc",28186,"Bachelors",13,"Divorced","Farming-fishing","Not-in-family","White","Male",27828,0,50,"United-States",">50K"
"7616",7616,36,"State-gov",180752,"Bachelors",13,"Never-married","Protective-serv","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
"7617",7617,36,"Private",171676,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,1741,40,"United-States","<=50K"
"7618",7618,34,"Self-emp-not-inc",182714,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,55,"United-States",">50K"
"7619",7619,61,"Local-gov",195519,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,25,"United-States","<=50K"
"7620",7620,36,"State-gov",747719,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,50,"United-States",">50K"
"7621",7621,43,"Local-gov",188280,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",914,0,40,"United-States","<=50K"
"7622",7622,30,"Private",340899,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1590,80,"United-States","<=50K"
"7623",7623,40,"Private",192259,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
"7624",7624,31,"Local-gov",190228,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
"7625",7625,42,"Private",118947,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7626",7626,46,"Private",203039,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,"United-States","<=50K"
"7627",7627,42,"State-gov",212027,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
"7628",7628,54,"Private",174102,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7629",7629,33,"Private",65278,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7630",7630,55,"Self-emp-not-inc",105582,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",2228,0,50,"United-States","<=50K"
"7631",7631,44,"State-gov",98989,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,38,"United-States",">50K"
"7632",7632,35,"Private",226311,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7633",7633,67,"Private",94610,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States",">50K"
"7634",7634,56,"Self-emp-not-inc",26716,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States",">50K"
"7635",7635,26,"Private",160261,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,20,"India","<=50K"
"7636",7636,39,"Private",230356,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7637",7637,57,"Federal-gov",66504,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K"
"7638",7638,45,"Private",34127,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
"7639",7639,30,"Federal-gov",127610,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"7640",7640,29,"Private",258862,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
"7641",7641,50,"State-gov",238187,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,37,"United-States","<=50K"
"7642",7642,55,"Private",141727,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3464,0,40,"United-States","<=50K"
"7643",7643,38,"Private",185848,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,70,"United-States",">50K"
"7644",7644,61,"State-gov",379885,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States",">50K"
"7645",7645,42,"Local-gov",569930,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States",">50K"
"7646",7646,25,"Private",27411,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7647",7647,22,"Private",147397,"Bachelors",13,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
"7648",7648,41,"Self-emp-inc",423217,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"7649",7649,49,"Private",193366,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States",">50K"
"7650",7650,63,"Private",294009,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,45,"United-States",">50K"
"7651",7651,69,"Private",128348,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",9386,0,50,"United-States",">50K"
"7652",7652,33,"Private",66278,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"7653",7653,45,"Private",179659,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",3103,0,40,"United-States",">50K"
"7654",7654,26,"Private",402998,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,58,"United-States",">50K"
"7655",7655,40,"Private",320451,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,1977,45,"Hong",">50K"
"7656",7656,44,"?",248876,"Bachelors",13,"Divorced","?","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"7657",7657,41,"Private",359696,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",15024,0,60,"United-States",">50K"
"7658",7658,43,"Private",233130,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States",">50K"
"7659",7659,30,"Self-emp-not-inc",67072,"Bachelors",13,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",6849,0,60,"United-States","<=50K"
"7660",7660,40,"Self-emp-inc",104235,"Masters",14,"Never-married","Other-service","Own-child","White","Male",0,0,99,"United-States","<=50K"
"7661",7661,55,"Local-gov",110490,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,60,"United-States","<=50K"
"7662",7662,26,"State-gov",130557,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"7663",7663,30,"Private",207172,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"Mexico","<=50K"
"7664",7664,29,"Private",304595,"Masters",14,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
"7665",7665,47,"State-gov",187087,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7666",7666,29,"Private",57889,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K"
"7667",7667,50,"Private",187830,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,62,"United-States",">50K"
"7668",7668,60,"Private",317083,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
"7669",7669,35,"Self-emp-not-inc",190895,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
"7670",7670,43,"Private",170730,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,50,"United-States",">50K"
"7671",7671,34,"State-gov",44464,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
"7672",7672,33,"Private",202642,"Bachelors",13,"Separated","Prof-specialty","Other-relative","Black","Female",0,0,40,"Jamaica","<=50K"
"7673",7673,34,"Private",42900,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"7674",7674,50,"Self-emp-not-inc",143730,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States","<=50K"
"7675",7675,45,"Private",191098,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"China","<=50K"
"7676",7676,37,"Private",208106,"Bachelors",13,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
"7677",7677,43,"Private",315971,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",">50K"
"7678",7678,20,"Private",190227,"Masters",14,"Never-married","Exec-managerial","Own-child","White","Male",0,0,25,"United-States","<=50K"
"7679",7679,44,"Private",79864,"Masters",14,"Separated","Exec-managerial","Unmarried","White","Female",0,0,20,"United-States","<=50K"
"7680",7680,31,"Private",44464,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,1564,60,"United-States",">50K"
"7681",7681,30,"Private",165235,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"Philippines",">50K"
"7682",7682,55,"Local-gov",173296,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,45,"United-States","<=50K"
"7683",7683,47,"Private",120131,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
"7684",7684,42,"Private",176716,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",">50K"
"7685",7685,26,"Private",76491,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K"
"7686",7686,50,"Self-emp-inc",101094,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States","<=50K"
"7687",7687,46,"Self-emp-not-inc",119944,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"7688",7688,26,"Private",122575,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","Asian-Pac-Islander","Male",0,0,60,"Vietnam","<=50K"
"7689",7689,32,"Private",194740,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,40,"United-States",">50K"
"7690",7690,23,"Private",216672,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,30,"?","<=50K"
"7691",7691,45,"State-gov",144351,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"7692",7692,55,"Private",193130,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"7693",7693,59,"Local-gov",140478,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"7694",7694,62,"Local-gov",113443,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",10520,0,33,"United-States",">50K"
"7695",7695,39,"Private",202683,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"7696",7696,56,"Local-gov",268213,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"?",">50K"
"7697",7697,51,"State-gov",237141,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"7698",7698,40,"Local-gov",333530,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
"7699",7699,35,"Private",185366,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
"7700",7700,27,"Private",215504,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1848,55,"United-States",">50K"
"7701",7701,53,"Private",111939,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"United-States","<=50K"
"7702",7702,41,"Private",146659,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,70,"United-States","<=50K"
"7703",7703,48,"State-gov",78529,"Masters",14,"Separated","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
